                     DATE/TIME                   MESSAGE/VARIABLE                               DATA
  21-02-2024 17:35:47:823:180        received response from 81118                                 -
  21-02-2024 17:35:47:823:272                         current pid                              81136
  21-02-2024 17:35:47:823:354               sent SIGUSR1 to 81136                                 -
  21-02-2024 17:35:47:923:687        received response from 81136                                 -
  21-02-2024 17:35:47:923:798                         current pid                              81138
  21-02-2024 17:35:47:923:932               sent SIGUSR1 to 81138                                 -
   21-02-2024 17:35:48:24:375        received response from 81138                                 -
   21-02-2024 17:35:48:24:487                         current pid                              81118
   21-02-2024 17:35:48:24:572               sent SIGUSR1 to 81118                                 -
   21-02-2024 17:35:48:24:874        received response from 81118                                 -
   21-02-2024 17:35:48:24:985                         current pid                              81136
    21-02-2024 17:35:48:25:84               sent SIGUSR1 to 81136                                 -
  21-02-2024 17:35:48:125:484        received response from 81136                                 -
  21-02-2024 17:35:48:125:587                         current pid                              81138
  21-02-2024 17:35:48:125:675               sent SIGUSR1 to 81138                                 -
   21-02-2024 17:35:48:226:46        received response from 81138                                 -
  21-02-2024 17:35:48:226:168                         current pid                              81118
  21-02-2024 17:35:48:226:298               sent SIGUSR1 to 81118                                 -
  21-02-2024 17:35:48:326:879        received response from 81118                                 -
  21-02-2024 17:35:48:326:984                         current pid                              81136
   21-02-2024 17:35:48:327:60               sent SIGUSR1 to 81136                                 -
  21-02-2024 17:35:48:427:345        received response from 81136                                 -
  21-02-2024 17:35:48:427:441                         current pid                              81138
  21-02-2024 17:35:48:427:537               sent SIGUSR1 to 81138                                 -
  21-02-2024 17:35:48:528:113        received response from 81138                                 -
  21-02-2024 17:35:48:528:227                         current pid                              81118
  21-02-2024 17:35:48:528:311               sent SIGUSR1 to 81118                                 -
  21-02-2024 17:35:48:528:677        received response from 81118                                 -
  21-02-2024 17:35:48:528:767                         current pid                              81136
  21-02-2024 17:35:48:528:849               sent SIGUSR1 to 81136                                 -
  21-02-2024 17:35:48:629:177        received response from 81136                                 -
  21-02-2024 17:35:48:629:279                         current pid                              81138
  21-02-2024 17:35:48:629:356               sent SIGUSR1 to 81138                                 -
  21-02-2024 17:35:48:729:957        received response from 81138                                 -
   21-02-2024 17:35:48:730:64                         current pid                              81118
  21-02-2024 17:35:48:730:169               sent SIGUSR1 to 81118                                 -
  21-02-2024 17:35:48:730:515        received response from 81118                                 -
  21-02-2024 17:35:48:730:599                         current pid                              81136
  21-02-2024 17:35:48:730:671               sent SIGUSR1 to 81136                                 -
  21-02-2024 17:35:48:831:397        received response from 81136                                 -
  21-02-2024 17:35:48:831:516                         current pid                              81138
  21-02-2024 17:35:48:831:600               sent SIGUSR1 to 81138                                 -
  21-02-2024 17:35:48:932:317        received response from 81138                                 -
  21-02-2024 17:35:48:932:435                         current pid                              81118
  21-02-2024 17:35:48:932:520               sent SIGUSR1 to 81118                                 -
  21-02-2024 17:35:48:932:918        received response from 81118                                 -
    21-02-2024 17:35:48:933:9                         current pid                              81136
   21-02-2024 17:35:48:933:91               sent SIGUSR1 to 81136                                 -
   21-02-2024 17:35:49:33:599        received response from 81136                                 -
   21-02-2024 17:35:49:33:713                         current pid                              81138
   21-02-2024 17:35:49:33:798               sent SIGUSR1 to 81138                                 -
   21-02-2024 17:35:49:134:58        received response from 81138                                 -
  21-02-2024 17:35:49:134:174                         current pid                              81118
  21-02-2024 17:35:49:134:268               sent SIGUSR1 to 81118                                 -
  21-02-2024 17:35:49:234:960        received response from 81118                                 -
   21-02-2024 17:35:49:235:76                         current pid                              81136
  21-02-2024 17:35:49:235:164               sent SIGUSR1 to 81136                                 -
  21-02-2024 17:35:49:335:420        received response from 81136                                 -
  21-02-2024 17:35:49:335:512                         current pid                              81138
  21-02-2024 17:35:49:335:587               sent SIGUSR1 to 81138                                 -
  21-02-2024 17:35:49:435:903        received response from 81138                                 -
    21-02-2024 17:35:49:436:2                         current pid                              81118
   21-02-2024 17:35:49:436:82               sent SIGUSR1 to 81118                                 -
  21-02-2024 17:35:49:436:405        received response from 81118                                 -
  21-02-2024 17:35:49:436:478                         current pid                              81136
  21-02-2024 17:35:49:436:550               sent SIGUSR1 to 81136                                 -
  21-02-2024 17:35:49:536:906        received response from 81136                                 -
  21-02-2024 17:35:49:536:998                         current pid                              81138
   21-02-2024 17:35:49:537:89               sent SIGUSR1 to 81138                                 -
