                     DATE/TIME                   MESSAGE/VARIABLE                               DATA
  21-02-2024 17:35:43:514:762                        targets_XPos                                  0
  21-02-2024 17:35:43:514:816                        targets_XPos                                  0
  21-02-2024 17:35:43:514:871                        targets_XPos                                  0
  21-02-2024 17:35:43:514:925                        targets_XPos                                  0
  21-02-2024 17:35:43:514:980             Finished target xcoords                                 -
   21-02-2024 17:35:43:515:65                     keypressedValue                                 -1
  21-02-2024 17:35:43:515:122                      dronePositionY                                 15
  21-02-2024 17:35:43:515:177                      dronePositionX                                 15
  21-02-2024 17:35:43:585:261                                  Hi                                 -
  21-02-2024 17:35:43:615:602            Server performed 1 cycle                                 -
  21-02-2024 17:35:43:615:738                   Read obstacle pos                                 -
  21-02-2024 17:35:43:615:912                 Echoed obstacle pos                                 -
   21-02-2024 17:35:43:616:29                         targetcount                                  8
  21-02-2024 17:35:43:616:135                              format                      11.000,82.000
  21-02-2024 17:35:43:616:208                              format                       4.000,87.000
  21-02-2024 17:35:43:616:274                              format                       14.000,4.000
  21-02-2024 17:35:43:616:339                              format                       3.000,16.000
  21-02-2024 17:35:43:616:404                              format                       9.000,93.000
  21-02-2024 17:35:43:616:468                              format                      21.000,40.000
  21-02-2024 17:35:43:616:533                              format                      19.000,76.000
  21-02-2024 17:35:43:616:597                              format                       9.000,50.000
  21-02-2024 17:35:43:616:662                      obstacles_YPos                                 82
  21-02-2024 17:35:43:616:724                      obstacles_YPos                                 87
  21-02-2024 17:35:43:616:785                      obstacles_YPos                                  4
  21-02-2024 17:35:43:616:847                      obstacles_YPos                                 16
  21-02-2024 17:35:43:616:908                      obstacles_YPos                                 93
  21-02-2024 17:35:43:616:968                      obstacles_YPos                                 40
   21-02-2024 17:35:43:617:29                      obstacles_YPos                                 76
   21-02-2024 17:35:43:617:90                      obstacles_YPos                                 50
  21-02-2024 17:35:43:617:150                      obstacles_YPos                                  0
  21-02-2024 17:35:43:617:211                      obstacles_YPos                                  0
  21-02-2024 17:35:43:617:273                      obstacles_YPos                                  0
  21-02-2024 17:35:43:617:333                      obstacles_YPos                                  0
  21-02-2024 17:35:43:617:394                      obstacles_YPos                                  0
  21-02-2024 17:35:43:617:455                      obstacles_YPos                                  0
  21-02-2024 17:35:43:617:518                      obstacles_YPos                                  0
  21-02-2024 17:35:43:617:579                      obstacles_YPos                                  0
  21-02-2024 17:35:43:617:640                      obstacles_YPos                                  0
  21-02-2024 17:35:43:617:700                      obstacles_YPos                                  0
  21-02-2024 17:35:43:617:761                      obstacles_YPos                                  0
  21-02-2024 17:35:43:617:822                      obstacles_YPos                                  0
  21-02-2024 17:35:43:617:883          Finished obstacles ycoords                                 -
  21-02-2024 17:35:43:617:943                      obstacles_XPos                                 11
    21-02-2024 17:35:43:618:4                      obstacles_XPos                                  4
   21-02-2024 17:35:43:618:65                      obstacles_XPos                                 14
  21-02-2024 17:35:43:618:126                      obstacles_XPos                                  3
  21-02-2024 17:35:43:618:187                      obstacles_XPos                                  9
  21-02-2024 17:35:43:618:250                      obstacles_XPos                                 21
  21-02-2024 17:35:43:618:310                      obstacles_XPos                                 19
  21-02-2024 17:35:43:618:371                      obstacles_XPos                                  9
  21-02-2024 17:35:43:618:432                      obstacles_XPos                                  0
  21-02-2024 17:35:43:618:492                      obstacles_XPos                                  0
  21-02-2024 17:35:43:618:553                      obstacles_XPos                                  0
  21-02-2024 17:35:43:618:638                      obstacles_XPos                                  0
  21-02-2024 17:35:43:618:705                      obstacles_XPos                                  0
  21-02-2024 17:35:43:618:760                      obstacles_XPos                                  0
  21-02-2024 17:35:43:618:815                      obstacles_XPos                                  0
  21-02-2024 17:35:43:618:870                      obstacles_XPos                                  0
   21-02-2024 17:35:43:619:58                      obstacles_XPos                                  0
  21-02-2024 17:35:43:619:117                      obstacles_XPos                                  0
  21-02-2024 17:35:43:619:172                      obstacles_XPos                                  0
  21-02-2024 17:35:43:619:227                      obstacles_XPos                                  0
  21-02-2024 17:35:43:619:282          Finished obstacles xcoords                                 -
  21-02-2024 17:35:43:619:358                     keypressedValue                                 -1
  21-02-2024 17:35:43:619:415                      dronePositionY                                 15
  21-02-2024 17:35:43:619:471                      dronePositionX                                 15
  21-02-2024 17:35:43:720:223            Server performed 1 cycle                                 -
  21-02-2024 17:35:43:720:384                     keypressedValue                                 -1
  21-02-2024 17:35:43:720:455                      dronePositionY                                 15
  21-02-2024 17:35:43:720:519                      dronePositionX                                 15
   21-02-2024 17:35:43:787:98                                  Hi                                 -
   21-02-2024 17:35:43:821:15            Server performed 1 cycle                                 -
  21-02-2024 17:35:43:821:157                     keypressedValue                                 -1
  21-02-2024 17:35:43:821:218                      dronePositionY                                 15
  21-02-2024 17:35:43:821:275                      dronePositionX                                 15
  21-02-2024 17:35:43:921:789            Server performed 1 cycle                                 -
  21-02-2024 17:35:43:921:943                     keypressedValue                                 -1
   21-02-2024 17:35:43:922:11                      dronePositionY                                 15
   21-02-2024 17:35:43:922:76                      dronePositionX                                 15
  21-02-2024 17:35:43:988:576                                  Hi                                 -
   21-02-2024 17:35:44:22:449            Server performed 1 cycle                                 -
   21-02-2024 17:35:44:22:499                     keypressedValue                                 -1
   21-02-2024 17:35:44:22:520                      dronePositionY                                 15
   21-02-2024 17:35:44:22:540                      dronePositionX                                 15
  21-02-2024 17:35:44:122:739            Server performed 1 cycle                                 -
  21-02-2024 17:35:44:122:902                     keypressedValue                                 -1
   21-02-2024 17:35:44:123:14                      dronePositionY                                 15
  21-02-2024 17:35:44:123:123                      dronePositionX                                 15
  21-02-2024 17:35:44:223:918            Server performed 1 cycle                                 -
   21-02-2024 17:35:44:224:88                     keypressedValue                                 -1
  21-02-2024 17:35:44:224:157                      dronePositionY                                 15
  21-02-2024 17:35:44:224:216                      dronePositionX                                 15
  21-02-2024 17:35:44:290:941                                  Hi                                 -
  21-02-2024 17:35:44:324:726            Server performed 1 cycle                                 -
  21-02-2024 17:35:44:324:912                     keypressedValue                                 -1
  21-02-2024 17:35:44:324:981                      dronePositionY                                 15
   21-02-2024 17:35:44:325:46                      dronePositionX                                 15
  21-02-2024 17:35:44:425:593            Server performed 1 cycle                                 -
  21-02-2024 17:35:44:425:659                     keypressedValue                                 -1
  21-02-2024 17:35:44:425:684                      dronePositionY                                 15
  21-02-2024 17:35:44:425:706                      dronePositionX                                 15
  21-02-2024 17:35:44:492:748                                  Hi                                 -
  21-02-2024 17:35:44:526:129            Server performed 1 cycle                                 -
  21-02-2024 17:35:44:526:284                     keypressedValue                                 -1
  21-02-2024 17:35:44:526:355                      dronePositionY                                 15
  21-02-2024 17:35:44:526:420                      dronePositionX                                 15
  21-02-2024 17:35:44:626:673            Server performed 1 cycle                                 -
  21-02-2024 17:35:44:626:808                     keypressedValue                                 -1
  21-02-2024 17:35:44:626:872                      dronePositionY                                 15
  21-02-2024 17:35:44:626:930                      dronePositionX                                 15
  21-02-2024 17:35:44:694:725                                  Hi                                 -
  21-02-2024 17:35:44:727:950            Server performed 1 cycle                                 -
  21-02-2024 17:35:44:728:109                     keypressedValue                                 -1
  21-02-2024 17:35:44:728:178                      dronePositionY                                 15
  21-02-2024 17:35:44:728:243                      dronePositionX                                 15
  21-02-2024 17:35:44:828:617            Server performed 1 cycle                                 -
  21-02-2024 17:35:44:828:770                     keypressedValue                                 -1
  21-02-2024 17:35:44:828:839                      dronePositionY                                 15
  21-02-2024 17:35:44:828:905                      dronePositionX                                 15
  21-02-2024 17:35:44:896:821                                  Hi                                 -
  21-02-2024 17:35:44:929:663            Server performed 1 cycle                                 -
  21-02-2024 17:35:44:929:830                     keypressedValue                                 -1
  21-02-2024 17:35:44:929:898                      dronePositionY                                 15
  21-02-2024 17:35:44:929:963                      dronePositionX                                 15
   21-02-2024 17:35:45:30:249            Server performed 1 cycle                                 -
   21-02-2024 17:35:45:30:393                     keypressedValue                                 -1
   21-02-2024 17:35:45:30:454                      dronePositionY                                 15
   21-02-2024 17:35:45:30:512                      dronePositionX                                 15
  21-02-2024 17:35:45:130:815            Server performed 1 cycle                                 -
  21-02-2024 17:35:45:130:969                     keypressedValue                                 -1
   21-02-2024 17:35:45:131:38                      dronePositionY                                 15
  21-02-2024 17:35:45:131:103                      dronePositionX                                 15
  21-02-2024 17:35:45:199:409                                  Hi                                 -
  21-02-2024 17:35:45:231:947            Server performed 1 cycle                                 -
   21-02-2024 17:35:45:232:99                     keypressedValue                                 -1
  21-02-2024 17:35:45:232:387                      dronePositionY                                 15
  21-02-2024 17:35:45:232:450                      dronePositionX                                 15
  21-02-2024 17:35:45:332:742            Server performed 1 cycle                                 -
  21-02-2024 17:35:45:332:890                     keypressedValue                                 -1
